,havingIP,haveAtSign,countDot,prefixSuffix,redirection,httpDomain,tinyURL,getLength,getSlash,numDigit,numfragments,numsubdomain,domainExt,URL_Shannon_Entropy,Domain_Shannon_Entropy,Path_Shannon_Entropy,Query_Shannon_Entropy,QandP_Shannon_Entropy,Susp_ext,space preset,digitToLetter_ratio,Sp_Character,susp_words,domainAge,domainCountry,num_Imag,iframe,Mouse_Over,Label
0,0,0,2,0,0,0,0,167,5,21,0,5,com,5.677060185818235,2.973557262275185,5.6655473124250895,3.8074355167595257,5.667593144596448,0,0,0.16535433070866143,19,1,0,None,1.0,0,0,1
1,0,0,2,1,0,0,0,94,0,5,1,1,me,5.107194038397728,4.003376105702539,-0.0,0.0,1.0,0,0,0.06329113924050633,10,1,0,None,1.0,0,0,1
2,0,0,2,1,0,0,0,66,2,3,0,3,io,4.457590241279658,4.193251963803171,3.3232314287976203,0.0,3.452819531114783,1,0,0.058823529411764705,12,1,0,None,2.0,0,0,1
3,0,0,2,0,0,0,0,58,1,7,0,2,ua,4.5430730208777375,3.182005814760214,2.725480556997868,3.719294525666979,3.9539684039196077,0,0,0.17073170731707318,10,0,0,None,96.0,0,0,1
4,0,0,2,0,0,0,0,36,0,0,0,1,com,3.874669710245348,3.5841600771843285,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,0.0,0,0,1
5,0,0,1,0,0,0,1,28,1,2,0,1,com,4.182005814760213,3.459431618637298,3.169925001442312,0.0,3.321928094887362,0,0,0.09523809523809523,5,0,0,None,9.0,0,0,1
6,0,0,2,0,0,0,0,47,3,0,0,3,php,4.219928086715923,3.913977073182751,3.2195282822995477,0.0,3.3502090290998976,0,0,0.0,8,1,0,None,0.0,0,0,1
7,0,0,1,0,0,0,0,30,1,0,0,1,me,3.831401845392172,3.2516291673878226,3.121928094887362,0.0,3.277613436819116,0,0,0.0,6,0,0,None,,0,1,1
8,0,0,1,0,0,0,0,31,1,0,0,2,me,3.80871969734407,3.2516291673878226,3.0957952550009344,0.0,3.2516291673878226,0,0,0.0,7,0,0,None,,0,1,1
9,0,0,3,1,0,0,0,52,1,11,0,2,com,4.678912497395635,4.195675662809304,2.2359263506290326,0.0,2.5,0,0,0.3793103448275862,12,0,0,None,,0,1,1
10,0,0,3,1,0,0,0,51,1,11,0,1,com,4.694497832541552,4.195675662809304,2.251629167387823,0.0,2.5216406363433186,0,0,0.3793103448275862,11,0,0,None,,0,1,1
11,0,0,1,1,0,0,0,32,0,0,0,1,net,4.077819531114783,3.834962500721157,-0.0,0.0,1.0,1,0,0.0,7,1,0,None,,0,1,1
12,0,0,3,1,0,0,0,146,1,42,0,1,html,5.125328217868592,3.9987280573706054,4.856778509156786,0.0,4.889729954663392,1,0,0.4375,8,0,0,None,0.0,0,0,1
13,0,1,4,0,0,0,0,93,4,0,0,4,com,4.434786801401425,3.7849418274376427,3.9721634603655405,3.8561962982193805,4.346117633875558,0,0,0.0,15,0,0,None,3.0,1,0,1
14,0,1,4,0,0,0,0,64,1,0,0,2,com,4.746268266288633,3.238901256602631,3.506890595608518,3.8561962982193805,4.507432777857285,0,0,0.0,12,0,0,None,0.0,0,0,1
15,0,0,2,0,0,0,0,51,0,0,0,1,com,4.189116704878466,4.061976875613826,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
16,0,0,2,0,0,0,0,51,3,0,0,3,php,4.172356842677028,3.454822399946607,3.6902603909683838,0.0,3.782122224145306,0,0,0.0,8,1,0,None,0.0,0,0,1
17,0,0,2,0,0,0,0,29,0,0,0,0,org,4.254195650150781,3.970573095811684,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
18,0,0,2,0,0,0,0,25,0,1,0,1,com,4.023465189601646,3.452819531114783,-0.0,0.0,1.0,0,0,0.05555555555555555,6,0,0,None,,0,1,1
19,0,0,1,0,0,0,1,23,1,0,0,1,gd,3.8820451081368628,2.321928094887362,3.121928094887362,0.0,3.2776134368191165,0,0,0.0,5,0,0,None,0.0,0,0,1
20,0,0,3,1,0,0,0,49,1,11,0,2,com,4.571456466997581,4.195675662809304,1.9219280948873623,0.0,2.2516291673878226,0,0,0.4230769230769231,12,0,0,None,,0,1,1
21,0,0,2,0,0,0,0,45,3,0,0,3,php,3.9309901861623975,3.0220552088742,3.5804621997271013,0.0,3.6763906325796274,1,0,0.0,8,1,0,None,0.0,0,0,1
22,0,0,2,1,0,0,0,62,2,3,0,3,io,4.326617835861317,4.089781950065052,3.32323142879762,0.0,3.452819531114783,0,0,0.0625,11,1,0,None,2.0,0,0,1
23,0,0,1,0,0,0,1,28,2,0,0,3,com,3.767375797816042,3.2516291673878226,1.9056390622295662,0.0,2.197159723424149,0,0,0.0,7,0,0,None,,0,1,1
24,0,0,1,0,0,0,0,30,0,0,0,1,com,3.8314018453921714,3.641249800455479,-0.0,0.0,1.0,0,0,0.0,5,1,0,None,,0,1,1
25,0,0,2,1,0,0,0,59,3,0,0,3,php,4.11970629566108,3.7336606896881848,3.671405583442497,0.0,3.763965742824082,0,0,0.0,10,1,0,None,6.0,1,0,1
26,0,0,1,0,0,0,0,30,2,0,0,2,com,4.123231428797621,3.3248629576173574,2.75,0.0,2.94770277922009,0,0,0.0,6,0,0,None,0.0,0,0,1
27,0,0,2,0,0,0,0,37,0,2,0,1,me,4.239877609387674,3.6692750707107127,-0.0,1.584962500721156,2.321928094887362,0,0,0.07407407407407407,8,0,0,None,,0,1,1
28,0,0,2,0,0,0,0,42,0,1,0,1,site,4.350068910616443,4.165013816065913,-0.0,0.0,1.0,0,0,0.02857142857142857,6,0,0,None,0.0,0,0,1
29,0,0,2,0,0,0,0,41,0,1,0,1,site,4.369031882350259,4.165013816065913,-0.0,0.0,1.0,0,0,0.029411764705882353,6,0,0,None,0.0,0,0,1
30,0,0,2,0,0,0,0,175,5,17,0,5,com,5.636479735593414,2.973557262275185,5.596012358681321,3.908027254349905,5.661592876409708,0,0,0.125,22,1,0,None,0.0,0,0,1
31,0,0,3,0,0,0,0,42,2,0,0,2,com,4.2072117677593,3.594465636961452,3.3927474104487847,0.0,3.52164063634332,0,0,0.0,9,1,0,None,0.0,0,0,1
32,0,0,2,0,0,0,0,175,5,21,0,5,com,5.602580738615868,2.973557262275185,5.507034206140239,3.908027254349905,5.59170582318028,0,0,0.16030534351145037,23,1,0,None,0.0,0,0,1
33,0,0,3,0,0,0,0,190,5,27,0,5,p,5.508727466770642,2.973557262275185,5.400462215359434,4.039016238466063,5.49978981127261,0,0,0.19424460431654678,24,1,0,None,0.0,0,0,1
34,0,1,4,0,0,0,0,100,3,7,1,3,com,5.255175975368547,2.5216406363433186,5.256564762130953,0.0,5.291072583322658,1,0,0.08641975308641975,12,0,0,None,0.0,0,0,1
35,0,0,3,0,0,0,0,55,3,0,0,3,php,4.142939096461847,3.454822399946607,3.685917579505496,0.0,3.772609520609756,0,0,0.0,9,1,0,None,0.0,0,0,1
36,0,0,1,0,0,0,0,37,1,0,0,1,ai,4.013111135723804,3.121928094887362,3.47135448701393,0.0,3.5841837197791886,1,0,0.0,5,0,0,None,0.0,0,0,1
37,0,0,1,0,0,0,0,28,2,1,0,2,com,3.8248629576173565,3.238901256602631,2.5216406363433186,0.0,2.75,0,0,0.047619047619047616,6,0,0,None,0.0,0,0,1
38,0,0,1,0,0,0,0,66,5,7,0,6,net,4.398497293857082,3.2516291673878226,4.131407607854671,0.0,4.192054808756196,0,0,0.14583333333333334,11,0,0,None,0.0,0,0,1
39,0,0,3,0,0,0,0,52,3,0,0,3,php,4.198264065478501,3.3232314287976203,3.909368063943885,0.0,3.9898980954642878,0,0,0.0,9,1,0,None,0.0,0,0,1
40,0,0,3,0,0,0,0,44,2,0,0,2,php,4.083765141069552,3.3232314287976203,3.689703732199547,0.0,3.788754913993502,0,0,0.0,8,0,0,None,0.0,0,0,1
41,0,0,2,1,0,0,0,37,0,0,0,1,online,3.9254053925390333,3.6375375112660517,-0.0,0.0,1.0,0,0,0.0,7,0,0,None,,0,1,1
42,0,0,2,0,0,0,0,44,1,8,0,1,xyz,4.652391277629865,4.014146761422729,2.9477027792200903,0.0,3.1219280948873624,0,0,0.26666666666666666,6,0,0,None,,0,1,1
43,0,0,4,0,0,0,0,51,3,0,0,3,php,4.043139382563636,3.3232314287976203,3.6820058147602137,0.0,3.771437029461127,0,0,0.0,10,1,0,None,0.0,0,0,1
44,0,0,3,0,0,0,0,51,2,5,0,2,com,4.507211185790703,3.594465636961452,3.9705730958116834,0.0,4.0559581516151235,0,0,0.13157894736842105,8,1,0,None,0.0,0,0,1
45,0,0,2,0,0,0,0,31,0,0,0,1,site,3.873235826376328,3.6412498004554785,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
46,0,0,2,0,0,0,0,30,0,0,0,1,site,3.8817276788697366,3.6412498004554785,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
47,0,0,2,0,0,0,0,40,2,0,0,2,com,4.234183719779189,2.952819531114783,3.625,0.0,3.734521664779752,0,0,0.0,7,1,0,None,0.0,0,0,1
48,0,0,3,1,0,0,0,92,1,34,0,1,html,4.721347625511735,4.164896592899132,4.1315846264110005,0.0,4.195539744052798,1,0,0.68,8,0,0,None,0.0,0,0,1
49,0,0,2,0,0,0,0,29,0,0,0,0,org,4.1852301329094015,3.970573095811684,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
50,0,0,2,1,0,0,0,37,1,0,0,1,php,3.8747485552166756,3.2210972500579587,2.845350936622437,0.0,3.0220552088742005,0,0,0.0,7,0,0,None,,0,1,1
51,0,0,1,1,0,0,0,27,0,0,0,1,com,3.7821222241453065,3.2210972500579587,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
52,0,0,1,1,0,0,0,31,1,1,0,1,online,4.349199939349345,3.734521664779752,2.584962500721156,0.0,2.8073549220576046,0,0,0.041666666666666664,6,0,0,None,,0,1,1
53,0,0,3,0,0,0,0,72,3,20,0,3,php,4.777719015921098,4.15565155225257,4.187889194919351,0.0,4.256149238118269,0,0,0.46511627906976744,9,0,0,None,,0,1,1
54,0,0,2,0,0,0,0,47,1,11,0,2,com,4.628848957968555,4.15565155225257,2.75,0.0,2.94770277922009,0,0,0.3793103448275862,7,0,0,None,,0,1,1
55,0,0,2,1,0,0,1,32,0,0,0,0,site,4.101409765557392,3.9701755214643457,0.0,0.0,-0.0,0,0,0.0,7,1,0,None,,0,1,1
56,0,0,2,1,0,0,1,30,0,0,0,0,site,4.081727678869736,4.004886164091841,0.0,0.0,-0.0,0,0,0.0,7,1,0,None,,0,1,1
57,0,0,2,1,0,0,0,34,0,0,0,0,site,3.9986525468781666,3.8731406795131322,0.0,0.0,-0.0,0,0,0.0,7,0,0,None,,0,1,1
58,0,0,1,0,0,0,0,33,1,0,0,1,online,3.907734270742486,3.146286370662105,2.5,0.0,2.725480556997868,0,0,0.0,5,0,0,None,,0,1,1
59,0,0,2,1,0,0,0,36,0,6,0,1,site,4.350209029099896,4.208966082694623,-0.0,0.0,1.0,0,0,0.2608695652173913,7,0,0,None,0.0,0,0,1
60,0,0,2,1,0,0,0,37,0,6,0,1,site,4.3374354600481295,4.208966082694623,-0.0,0.0,1.0,0,0,0.25,7,0,0,None,0.0,0,0,1
61,0,0,1,0,0,0,0,29,0,0,0,0,com,3.926272374139508,3.5585186130489057,0.0,0.0,-0.0,0,0,0.0,4,0,0,None,,0,1,1
62,0,0,2,0,0,0,0,29,0,0,0,0,org,4.090234012145145,3.8453509366224354,0.0,0.0,-0.0,1,0,0.0,5,0,0,None,0.0,0,0,1
63,0,0,2,0,0,0,0,27,1,4,0,2,top,3.8841550945958057,3.577819531114783,0.9182958340544896,0.0,1.5,0,0,0.25,7,0,0,None,,0,1,1
64,0,0,2,0,0,0,0,26,1,4,0,1,top,3.921029621737614,3.577819531114783,1.0,0.0,1.584962500721156,0,0,0.25,6,0,0,None,,0,1,1
65,0,0,2,0,0,0,0,167,5,17,0,5,com,5.603677890078528,2.973557262275185,5.487591007342925,3.8074355167595257,5.59539371461186,0,0,0.1328125,22,1,0,None,1.0,0,0,1
66,0,0,3,0,0,0,0,53,3,0,0,3,php,4.178616040630091,3.5032583347756456,3.838039816898156,0.0,3.9232517969803378,0,0,0.0,9,1,0,None,,0,1,1
67,0,0,3,0,0,0,0,51,2,3,0,2,com,4.561228587793908,3.594465636961452,4.061482186720775,0.0,4.142914673354254,0,0,0.075,8,1,0,None,0.0,0,0,1
68,0,0,2,1,0,0,0,37,0,2,0,0,pl,4.023661393171458,3.802910079649727,0.0,0.0,-0.0,0,0,0.06896551724137931,6,0,0,None,,0,1,1
69,0,0,2,1,0,0,0,33,1,7,0,1,html,4.043801694853792,3.3371753411230776,3.0,0.0,3.169925001442312,1,0,0.3684210526315789,7,0,0,None,0.0,0,0,1
70,0,1,2,1,0,0,0,115,2,3,1,2,com,5.228937147637635,3.82687488186464,5.032076496945642,0.0,5.0721678601827564,0,0,0.0297029702970297,11,0,0,None,1.0,1,0,1
71,0,0,1,1,0,0,0,33,0,0,0,1,com,4.081532376606414,3.6572682296173897,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,,0,1,1
72,0,0,3,0,0,0,0,41,3,1,0,3,php,4.199407042292132,3.4565647621309536,3.3502090290998976,0.0,3.471354487013931,1,0,0.03225806451612903,9,1,0,None,0.0,0,0,1
73,0,0,2,0,0,0,0,29,1,0,0,1,php,3.7883413396567494,3.321928094887362,2.413088436425758,0.0,2.6258145836939115,0,0,0.0,6,0,0,None,0.0,0,0,1
74,0,0,2,0,0,0,0,43,2,4,0,2,me,4.379298475431077,3.558518613048906,3.2359263506290334,0.0,3.373557262275185,0,0,0.125,7,0,0,None,,0,1,1
75,0,0,3,0,0,0,0,41,3,0,0,3,php,4.180995151995462,3.4565647621309536,3.3502090290998976,0.0,3.471354487013931,1,0,0.0,9,1,0,None,0.0,0,0,1
76,0,0,1,0,0,0,0,18,0,0,0,1,tk,3.4193819456463714,2.725480556997868,-0.0,0.0,1.0,0,0,0.0,5,0,0,None,14.0,0,0,1
77,0,0,2,0,0,0,0,37,1,3,0,2,link,4.3374354600481295,3.7950885863977324,2.2516291673878226,0.0,2.5216406363433186,0,0,0.1111111111111111,7,1,0,None,,0,1,1
78,0,0,1,0,0,0,0,136,0,15,0,1,com,4.893632678223244,3.180832987205441,-0.0,4.747380131646079,4.80873989549299,0,0,0.15463917525773196,24,0,0,None,,0,1,1
79,0,0,2,0,0,0,0,46,2,3,0,2,me,4.011222142680994,2.6140054628542204,3.3787834934861767,0.0,3.506890595608518,0,0,0.08333333333333333,7,0,0,None,0.0,0,0,1
80,0,0,2,1,0,0,0,61,2,6,0,3,com,4.457811576383143,4.33379987011787,1.5566567074628228,0.0,1.9056390622295662,0,0,0.13333333333333333,10,0,0,None,,0,1,1
81,0,0,3,1,0,0,0,198,3,67,0,3,php?id=3b45c2eef5abb57c2c3d48c669a55ddb3b45c2eef5abb57c2c3d48c669a55ddb&amp;act=3b45c2eef5abb57c2c3d48c669a55ddb3b45c2eef5abb57c2c3d48c669a55ddb,4.698351083535185,3.6897037321995474,4.137537511266052,3.877494249204175,4.366666540285361,0,0,0.5826086956521739,16,0,0,None,,0,1,1
82,0,0,2,1,0,0,0,30,0,0,0,1,com,4.12323142879762,3.6897037321995474,-0.0,0.0,1.0,0,0,0.0,8,0,0,None,,0,1,1
83,0,0,2,1,0,0,0,31,1,3,0,1,php,4.147114052043201,3.6644977792004623,2.725480556997868,0.0,2.9219280948873623,0,0,0.14285714285714285,7,0,0,None,0.0,0,0,1
84,0,0,1,1,0,0,0,78,0,16,0,1,com,4.964969930917492,3.6644977792004623,-0.0,4.610916437148334,4.704239966507293,0,0,0.32653061224489793,13,0,0,None,0.0,0,0,1
85,0,0,2,0,0,0,0,35,1,4,0,2,link,4.25057194545458,3.9161269465882835,2.2516291673878226,0.0,2.5216406363433186,0,0,0.16666666666666666,7,1,0,None,31.0,1,0,1
86,0,0,1,1,0,0,1,36,0,0,0,1,com,4.287301737252941,3.52164063634332,-0.0,2.8553885422075336,3.182005814760214,0,0,0.0,8,1,0,None,1.0,0,0,1
87,0,0,2,1,0,0,1,31,1,0,0,1,php,3.9134007456613773,3.52164063634332,2.725480556997868,0.0,2.9219280948873623,0,0,0.0,7,0,0,None,1.0,0,0,1
88,0,0,3,0,0,0,0,42,3,0,0,3,php,4.184482757226367,3.4565647621309536,3.471354487013931,0.0,3.5841837197791886,1,0,0.0,9,1,0,None,0.0,0,0,1
89,0,0,2,0,0,0,0,29,0,0,0,0,org,4.073329701949522,3.6978458230844113,0.0,0.0,-0.0,1,0,0.0,5,0,0,None,0.0,0,0,1
90,0,0,2,0,0,0,0,26,0,0,0,0,com,4.085055102756477,3.6163485660751657,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,1.0,0,0,1
91,0,0,2,0,0,0,0,28,0,0,0,1,com,4.137537511266052,3.6163485660751657,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,1.0,0,0,1
92,0,0,2,0,0,0,0,53,3,10,0,3,xyz,4.697181011486015,4.164497779200461,3.794653473544342,0.0,3.892407118592878,0,0,0.2857142857142857,8,0,0,None,,0,1,1
93,0,0,3,0,0,0,0,42,3,0,0,3,php,4.136863709607319,3.4565647621309536,3.471354487013931,0.0,3.5841837197791886,1,0,0.0,9,1,0,None,0.0,0,0,1
94,0,0,2,0,0,0,0,36,0,8,0,0,xyz,4.482289237493326,4.066108939837481,0.0,0.0,-0.0,0,0,0.34782608695652173,5,0,0,None,,0,1,1
95,0,0,2,0,0,0,0,36,0,8,0,0,xyz,4.426733681937771,3.994680368408909,0.0,0.0,-0.0,0,0,0.34782608695652173,5,0,0,None,,0,1,1
96,0,0,3,0,0,0,0,42,3,0,0,3,php,4.232101804845414,3.4565647621309536,3.5766176449086675,0.0,3.6841837197791887,1,0,0.0,9,1,0,None,0.0,0,0,1
97,0,0,2,0,0,0,0,36,0,8,0,0,xyz,4.482289237493326,4.066108939837481,0.0,0.0,-0.0,0,0,0.34782608695652173,5,0,0,None,,0,1,1
98,0,0,2,0,0,0,0,36,0,8,0,0,xyz,4.482289237493326,4.066108939837481,0.0,0.0,-0.0,0,0,0.34782608695652173,5,0,0,None,,0,1,1
99,0,0,2,0,0,0,0,36,0,9,0,0,xyz,4.503258334775644,4.168325822713779,0.0,0.0,-0.0,0,0,0.4090909090909091,5,0,0,None,,0,1,1
100,0,0,1,0,0,0,0,20,0,0,0,1,bond,3.5841837197791886,3.0957952550009344,-0.0,0.0,1.0,0,0,0.0,5,0,0,None,,0,1,1
101,0,0,2,0,0,0,0,29,0,0,0,0,org,4.168325822713779,3.823067982273661,0.0,0.0,-0.0,1,0,0.0,5,0,0,None,0.0,0,0,1
102,0,0,2,0,0,0,0,29,0,0,0,0,org,4.142295219190901,3.7887549139935026,0.0,0.0,-0.0,1,0,0.0,5,0,0,None,0.0,0,0,1
103,0,0,1,0,0,0,0,23,1,2,0,1,gy,3.849223912390625,3.0,2.5216406363433186,0.0,2.75,0,0,0.125,5,0,0,None,2.0,0,0,1
104,0,0,2,0,0,0,0,64,3,0,0,3,php,3.9453131892755073,3.3787834934861767,3.8855504581324682,0.0,3.9545388822568817,0,0,0.0,8,1,0,None,,0,1,1
105,0,0,1,0,0,0,1,25,1,0,0,1,gd,3.913269689515107,2.321928094887362,3.418295834054489,0.0,3.5465935642949384,0,0,0.0,5,0,0,None,0.0,0,0,1
106,0,0,3,0,0,0,0,74,2,0,0,2,html,4.329593955347811,3.51602764126623,4.172404562203418,0.0,4.233426641149882,1,0,0.0,8,1,0,None,0.0,0,0,1
107,0,0,1,1,0,0,0,32,0,0,0,0,online,4.288909765557392,4.001629167387823,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
108,0,0,3,1,0,0,0,44,1,11,0,2,com,4.464558038845993,4.018081793978685,1.9219280948873623,0.0,2.2516291673878226,1,0,0.5,11,1,0,None,,0,1,1
109,0,0,3,0,0,0,0,50,4,0,0,4,php,4.115783629896563,3.821928094887362,3.708132064658602,0.0,3.8035088547976788,1,0,0.0,10,1,0,None,,0,1,1
110,0,0,4,0,0,0,0,73,5,9,0,6,com,4.761541510845904,4.060262039120378,4.218469211370857,0.0,4.282340283509331,0,0,0.18,14,1,0,None,0.0,1,0,1
111,0,0,2,0,0,0,1,46,1,0,0,2,com,4.0099608059387455,3.628928031846024,2.2516291673878226,0.0,2.5216406363433186,0,0,0.0,7,0,0,None,0.0,0,0,1
112,0,0,1,0,0,0,0,26,0,0,0,1,space,3.8731406795131327,3.734521664779752,-0.0,0.0,1.0,0,0,0.0,5,0,0,None,,0,1,1
113,0,0,2,0,0,0,0,45,2,3,0,3,com,4.533643863468257,3.454822399946607,4.084183719779189,0.0,4.165894208390023,0,0,0.08823529411764706,8,1,0,None,0.0,0,0,1
114,0,0,2,0,0,0,0,43,1,4,0,1,com,4.301508290129998,3.943465189601646,3.121928094887362,0.0,3.277613436819116,0,0,0.12903225806451613,8,0,0,None,0.0,0,0,1
115,0,0,4,0,0,0,0,32,0,4,0,1,org,4.015319531114783,3.6539967386657093,-0.0,0.0,1.0,0,0,0.2,8,0,0,None,,0,1,1
116,0,0,1,0,0,0,0,22,0,0,0,1,xyz,3.663532754804254,3.238901256602631,-0.0,0.0,1.0,0,0,0.0,5,0,0,None,,0,1,1
117,0,0,1,0,0,0,0,21,0,1,0,1,xyz,3.975418017913832,3.584962500721156,-0.0,0.0,1.0,0,0,0.06666666666666667,5,0,0,None,,0,1,1
118,0,0,2,0,0,0,0,33,0,4,0,1,com,4.0895524525606675,3.8035088547976788,-0.0,0.0,1.0,0,0,0.17391304347826086,6,1,0,None,1.0,0,0,1
119,0,0,2,0,0,0,0,29,0,0,0,0,org,4.142295219190902,3.7887549139935026,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
120,0,0,2,0,0,0,0,29,0,0,0,1,cn,3.8143719431796272,3.246439344671015,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
121,0,0,4,0,0,0,0,52,1,2,0,1,php?sinvu7yfte=1,4.433626199277107,3.086048612313038,3.546593564294939,3.584962500721156,4.315824333525707,1,0,0.05,10,0,0,None,0.0,0,0,1
122,0,0,1,0,0,0,0,20,0,3,0,1,xyz,3.8841837197791884,3.277613436819116,-0.0,0.0,1.0,0,0,0.25,5,0,0,None,,0,1,1
123,0,0,3,0,0,0,0,83,0,10,0,1,link,4.828007768769721,4.699337068847134,-0.0,0.0,1.0,0,0,0.15151515151515152,7,1,0,None,0.0,0,0,1
124,0,0,2,0,0,0,0,42,0,0,0,1,com,4.111973672521204,3.8848588918890474,-0.0,0.0,1.0,1,0,0.0,6,0,0,None,,0,1,1
125,0,0,1,0,0,0,1,18,0,0,0,0,com,3.2810361125534233,2.9139770731827523,0.0,0.0,-0.0,0,0,0.0,4,1,0,None,0.0,0,0,1
126,0,0,2,0,0,0,0,29,0,0,0,0,org,4.116264615668023,3.7887549139935026,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
127,0,0,2,0,0,0,0,29,0,0,0,0,org,4.254195650150781,3.970573095811684,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
128,0,0,2,0,0,0,0,29,0,0,0,0,org,4.1852301329094015,3.7544418457133446,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
129,0,0,2,0,0,0,0,29,0,0,0,0,org,4.254195650150781,4.186704345910023,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
130,0,0,3,1,0,0,0,32,0,0,0,1,fit,3.8667292966721747,3.534219021180341,-0.0,0.0,1.0,1,0,0.0,8,1,0,None,,0,1,1
131,0,0,2,0,0,0,0,22,0,0,0,0,com,3.879664004902594,3.3787834934861767,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
132,0,0,1,0,0,0,0,35,3,0,0,3,cc,4.04716007463276,3.0957952550009344,3.577819531114783,0.0,3.690116517593666,0,0,0.0,7,0,0,None,,0,1,1
133,0,0,2,0,0,0,0,22,0,0,0,0,com,3.8796640049025934,3.52164063634332,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
134,0,0,1,0,0,0,0,57,0,19,0,1,cn,4.9095708828824485,3.121928094887362,-0.0,4.2398776093876736,4.365548296274371,0,0,0.6333333333333333,8,0,0,None,0.0,0,0,1
135,0,0,2,1,0,0,0,42,0,8,0,1,site,4.499227541723357,4.317121392085727,-0.0,0.0,1.0,0,0,0.2962962962962963,7,0,0,None,0.0,0,0,1
136,0,0,2,1,0,0,0,48,0,6,0,1,com,4.571854365656768,4.404260475872497,-0.0,0.0,1.0,0,0,0.17142857142857143,7,1,0,None,0.0,0,0,1
137,0,0,2,1,0,0,0,45,0,6,0,1,com,4.3390908078646255,4.069657210485733,-0.0,0.0,1.0,0,0,0.1875,7,0,0,None,0.0,0,0,1
138,0,0,2,1,0,0,0,45,0,12,0,1,com,4.463749485074332,4.260067015271104,-0.0,0.0,1.0,0,0,0.5,9,0,0,None,0.0,0,0,1
139,0,0,2,0,0,0,0,22,0,0,0,0,com,3.9705730958116843,3.52164063634332,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
140,0,0,2,0,0,0,0,22,0,0,0,0,com,4.095795255000933,3.52164063634332,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
141,0,0,2,1,0,0,0,28,0,4,0,1,app,4.012188403968661,3.576617644908667,-0.0,0.0,1.0,0,0,0.23529411764705882,7,1,0,None,0.0,0,0,1
142,0,0,2,1,0,0,0,36,0,4,0,1,com,4.294653473544341,4.014146761422729,-0.0,0.0,1.0,0,0,0.16,7,0,0,None,0.0,0,0,1
143,0,0,2,1,0,0,0,40,0,2,0,1,app,4.227567157116929,3.9779168746936358,-0.0,0.0,1.0,0,0,0.06896551724137931,9,1,0,None,1.0,0,0,1
144,0,0,2,0,0,0,0,22,0,0,0,0,com,4.004886164091842,3.3787834934861767,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
145,0,0,2,1,0,0,0,42,0,2,0,1,app,4.2344795541337445,4.0407754684868245,-0.0,0.0,1.0,0,0,0.06451612903225806,9,1,0,None,1.0,0,0,1
146,0,0,2,1,0,0,0,50,0,2,0,1,com,4.281076880026371,4.092325102644249,-0.0,0.0,1.0,0,0,0.05128205128205128,9,1,0,None,1.0,0,0,1
147,0,0,2,1,0,0,0,45,0,4,0,1,app,4.127762474435138,3.972163460365541,-0.0,0.0,1.0,0,0,0.125,9,1,0,None,1.0,0,0,1
148,0,0,2,1,0,0,0,53,0,4,0,1,com,4.239357190608839,4.092636948468715,-0.0,0.0,1.0,0,0,0.1,9,0,0,None,1.0,0,0,1
149,0,0,2,1,0,0,0,42,0,5,0,1,app,4.320423374953668,4.165013816065913,-0.0,0.0,1.0,0,0,0.17857142857142858,9,1,0,None,1.0,0,0,1
150,0,0,2,1,0,0,0,50,0,5,0,1,com,4.416174630069642,4.259514199528965,-0.0,0.0,1.0,0,0,0.1388888888888889,9,1,0,None,1.0,0,0,1
151,0,0,2,1,0,0,0,37,0,1,0,1,com,4.064466123018132,3.7359263506290334,-0.0,0.0,1.0,0,0,0.034482758620689655,7,0,0,None,1.0,0,0,1
152,0,0,2,1,0,0,0,29,0,2,0,1,app,3.7159321855150296,3.1841837197791887,-0.0,0.0,1.0,0,0,0.1,7,1,0,None,1.0,0,0,1
153,0,0,2,1,0,0,0,37,0,2,0,1,com,4.020962326411731,3.6784391908277185,-0.0,0.0,1.0,0,0,0.07142857142857142,7,0,0,None,1.0,0,0,1
